x,y,original_label
-8.413737,4.2488117,Known Species 213
-7.98027,2.8602014,Known Species 213
-7.038562,2.7904027,Known Species 213
-7.350867,2.9442794,Known Species 213
-7.740112,3.8239477,Known Species 213
-8.028621,2.7508676,Known Species 213
-7.802684,1.8525857,Known Species 213
-7.426993,2.853463,Known Species 213
-6.8922415,2.0393832,Known Species 213
-8.199406,3.4469225,Known Species 213
-8.577238,3.3283074,Known Species 213
-7.257709,2.6858935,Known Species 213
-8.446293,4.196297,Known Species 213
-7.8921385,1.9790472,Known Species 213
-6.446541,2.8265662,Known Species 213
-7.746146,2.688826,Known Species 213
-8.170394,3.578236,Known Species 213
-7.32311,1.6638514,Known Species 213
-8.488777,2.86146,Known Species 213
-6.6322637,3.0061688,Known Species 213
-8.601702,3.2946484,Known Species 213
-7.2625027,3.5425465,Known Species 213
-7.485622,3.7200997,Known Species 213
-9.027221,3.667921,Known Species 213
-7.3219857,2.3704314,Known Species 213
-7.9990916,1.7898769,Known Species 213
-7.31984,1.6414267,Known Species 213
-7.7877345,2.9893913,Known Species 213
-7.907104,4.24895,Known Species 213
-6.477489,2.7512841,Known Species 213
-8.214471,2.272382,Known Species 213
-8.168922,2.784368,Known Species 213
-6.6152167,2.6840558,Known Species 213
-7.0284796,1.9534099,Known Species 213
-6.98274,2.110902,Known Species 213
-8.541316,2.704703,Known Species 213
-6.6069283,3.678719,Known Species 213
-7.932268,1.7710366,Known Species 213
-8.80791,3.956698,Known Species 213
-6.8267813,3.301631,Known Species 213
-7.2512856,2.1981242,Known Species 213
-7.6624317,2.6971974,Known Species 213
-7.7712145,4.213792,Known Species 213
-8.560407,2.3965483,Known Species 213
-8.702769,-44.425087,Known Species 214
-9.898867,-43.380447,Known Species 214
-8.851771,-44.541473,Known Species 214
-9.2214,-44.281033,Known Species 214
-9.379124,-43.129604,Known Species 214
-8.674331,-43.824413,Known Species 214
-10.051292,-42.84961,Known Species 214
-8.376409,-43.64123,Known Species 214
-9.064146,-44.189655,Known Species 214
-8.486666,-44.221584,Known Species 214
-8.377487,-43.76053,Known Species 214
-10.20496,-43.82061,Known Species 214
-9.708575,-44.01901,Known Species 214
-8.007345,-44.177853,Known Species 214
-8.064858,-42.676586,Known Species 214
-9.735526,-43.24925,Known Species 214
-9.712416,-42.991367,Known Species 214
-9.379176,-43.92013,Known Species 214
-8.881959,-44.534534,Known Species 214
-7.5194693,-44.403507,Known Species 214
-8.290564,-44.19219,Known Species 214
-8.725866,-44.74335,Known Species 214
-7.769127,-42.72608,Known Species 214
-9.860477,-43.291702,Known Species 214
-7.5409555,-44.23899,Known Species 214
-7.602751,-43.57525,Known Species 214
-8.170997,-42.662403,Known Species 214
-9.999256,-43.77773,Known Species 214
-8.432987,-43.54119,Known Species 214
-8.558377,-42.302067,Known Species 214
-8.92816,-44.58969,Known Species 214
-8.594771,-42.848484,Known Species 214
-8.305385,-43.95763,Known Species 214
-8.344138,-42.563274,Known Species 214
-8.706321,-44.04202,Known Species 214
-8.173153,-43.04488,Known Species 214
-8.145559,-43.762917,Known Species 214
-9.8577385,-44.028885,Known Species 214
-8.333021,-42.604362,Known Species 214
-8.62568,-44.98596,Known Species 214
-8.923095,-42.481167,Known Species 214
-7.882958,-44.018528,Known Species 214
-7.8577924,-42.663654,Known Species 214
-8.322558,-44.23272,Known Species 214
-9.032844,-42.664932,Known Species 214
-9.910538,-43.08881,Known Species 214
-9.776736,-44.045242,Known Species 214
-7.8089957,-43.684753,Known Species 214
-9.26171,-44.0944,Known Species 214
-8.274796,-43.35802,Known Species 214
-8.920564,-43.85644,Known Species 214
-8.476398,-42.93424,Known Species 214
-8.240101,-44.600132,Known Species 214
-9.56972,-44.76723,Known Species 214
-8.60068,-44.631462,Known Species 214
-9.016526,-44.786232,Known Species 214
-8.7599945,-43.24102,Known Species 214
-8.88798,-42.90118,Known Species 214
-9.9671955,-43.96504,Known Species 214
-9.736509,-43.520702,Known Species 214
-10.059581,-43.859684,Known Species 214
-7.9225755,-42.635452,Known Species 214
-8.546227,-42.545303,Known Species 214
-9.095251,-42.66911,Known Species 214
-8.494187,-42.446377,Known Species 214
-7.8418756,-43.77083,Known Species 214
-7.602779,-43.930946,Known Species 214
-8.973208,-43.68568,Known Species 214
-9.390595,-43.515373,Known Species 214
-8.111746,-42.931995,Known Species 214
-8.60489,-44.620773,Known Species 214
-7.380512,-43.983513,Known Species 214
-8.98006,-42.50503,Known Species 214
-9.653299,-43.825817,Known Species 214
-8.305626,-44.157482,Known Species 214
-9.708094,-43.967236,Known Species 214
-8.887355,-42.825005,Known Species 214
-10.02898,-43.30645,Known Species 214
-7.578197,-44.457253,Known Species 214
-8.700063,-43.31505,Known Species 214
-9.176125,-44.7578,Known Species 214
-8.693728,-43.21987,Known Species 214
-9.447,-43.68731,Known Species 214
-9.688009,-43.177116,Known Species 214
-9.396887,-42.70826,Known Species 214
-9.286926,-44.371292,Known Species 214
-9.205674,-44.894497,Known Species 214
-8.641176,-43.77653,Known Species 214
-8.013708,-43.629135,Known Species 214
-8.32271,-44.226345,Known Species 214
-8.940285,-42.485153,Known Species 214
-9.46921,-43.179115,Known Species 214
-7.5723076,-44.110317,Known Species 214
-8.70988,-45.042973,Known Species 214
-8.276985,-44.62692,Known Species 214
-9.991239,-43.923065,Known Species 214
-8.019732,-42.82499,Known Species 214
-8.366676,-43.473534,Known Species 214
-9.07077,-42.490784,Known Species 214
-9.717328,-43.3505,Known Species 214
20.968204,-7.702904,Known Species 215
21.18194,-7.423373,Known Species 215
21.586273,-6.658019,Known Species 215
19.596571,-6.1241584,Known Species 215
20.84923,-7.8013754,Known Species 215
21.2616,-6.9510984,Known Species 215
19.314564,-6.2421184,Known Species 215
20.976562,-5.3778586,Known Species 215
19.660414,-6.2983155,Known Species 215
21.546955,-6.235481,Known Species 215
19.646248,-6.0072184,Known Species 215
19.49686,-6.88455,Known Species 215
20.494747,-6.320237,Known Species 215
20.124727,-7.48692,Known Species 215
20.535545,-7.8998876,Known Species 215
21.459126,-6.546147,Known Species 215
21.076239,-7.347193,Known Species 215
20.423775,-7.8226004,Known Species 215
19.607946,-5.6459265,Known Species 215
21.156694,-7.488742,Known Species 215
20.761826,-7.8943257,Known Species 215
21.300903,-5.955363,Known Species 215
21.362013,-7.58128,Known Species 215
19.997795,-7.310713,Known Species 215
19.660254,-7.4253154,Known Species 215
21.507248,-6.2855573,Known Species 215
20.381262,-5.8299785,Known Species 215
20.490099,-7.76855,Known Species 215
20.319323,-7.1897807,Known Species 215
21.444937,-5.7988586,Known Species 215
20.424904,-6.494784,Known Species 215
20.713568,-5.463514,Known Species 215
20.915405,-7.4523277,Known Species 215
19.71335,-6.2507105,Known Species 215
19.277391,-6.328757,Known Species 215
20.817461,-5.9426875,Known Species 215
20.059175,-6.897689,Known Species 215
20.461142,-5.4053507,Known Species 215
19.132858,-6.3224673,Known Species 215
20.55811,-6.1995444,Known Species 215
19.316376,-6.562826,Known Species 215
21.645187,-6.1314015,Known Species 215
20.513758,-6.236301,Known Species 215
20.942783,-6.8764625,Known Species 215
20.13258,-5.753939,Known Species 215
20.997746,-6.2309985,Known Species 215
19.548082,-7.016332,Known Species 215
20.97957,-6.7177906,Known Species 215
20.063505,-5.7077947,Known Species 215
20.920483,-7.1163797,Known Species 215
19.634125,-6.857797,Known Species 215
20.723633,-7.233418,Known Species 215
20.810186,-6.9444184,Known Species 215
21.183462,-7.464224,Known Species 215
20.430454,-6.7023587,Known Species 215
20.780039,-5.7404327,Known Species 215
19.619684,-7.258035,Known Species 215
21.488348,-6.703299,Known Species 215
19.298115,-6.28706,Known Species 215
21.645721,-5.910785,Known Species 215
20.467754,-5.9872575,Known Species 215
21.014902,-7.415638,Known Species 215
20.539404,-6.6981564,Known Species 215
21.334753,-5.4594755,Known Species 215
19.1026,-6.2969937,Known Species 215
20.610155,-6.461443,Known Species 215
19.296724,-6.573479,Known Species 215
21.505453,-5.7084765,Known Species 215
20.719965,-7.0896688,Known Species 215
20.059048,-7.826418,Known Species 215
20.776318,-5.679784,Known Species 215
20.402885,-6.5105667,Known Species 215
19.476574,-6.439987,Known Species 215
20.250301,-7.718361,Known Species 215
19.845411,-7.0345454,Known Species 215
19.760937,-7.626167,Known Species 215
19.331861,-6.1879115,Known Species 215
19.617836,-6.356531,Known Species 215
20.5928,-7.8791647,Known Species 215
19.484262,-6.100561,Known Species 215
21.263458,-7.2510715,Known Species 215
20.787708,-6.0709963,Known Species 215
19.762531,-6.980236,Known Species 215
20.646395,-6.524797,Known Species 215
20.778818,-6.830521,Known Species 215
20.069847,-6.924648,Known Species 215
20.610464,-5.723691,Known Species 215
20.697586,-6.3826394,Known Species 215
19.721834,-5.885579,Known Species 215
21.72427,-5.918407,Known Species 215
20.784142,-6.329284,Known Species 215
19.656733,-5.779018,Known Species 215
20.769825,-6.087653,Known Species 215
21.064898,-6.768339,Known Species 215
21.451036,-6.835452,Known Species 215
19.434616,-6.6820474,Known Species 215
21.26047,-7.441828,Known Species 215
21.135628,-5.3363595,Known Species 215
20.500523,-6.2990417,Known Species 215
20.090752,-6.366431,Known Species 215
82.68215,-44.057285,Known Species 216
81.407364,-44.071785,Known Species 216
83.117065,-42.989468,Known Species 216
84.185555,-43.98133,Known Species 216
83.10284,-43.617123,Known Species 216
82.338264,-43.346348,Known Species 216
83.06423,-44.795437,Known Species 216
82.73563,-43.421757,Known Species 216
83.16306,-43.915054,Known Species 216
81.90408,-42.556984,Known Species 216
82.02738,-45.177406,Known Species 216
82.92994,-44.722786,Known Species 216
81.33142,-45.099106,Known Species 216
83.92218,-44.39537,Known Species 216
82.16115,-45.20331,Known Species 216
82.90815,-42.852795,Known Species 216
81.269455,-44.986607,Known Species 216
82.99379,-44.14946,Known Species 216
82.32771,-43.729836,Known Species 216
81.62354,-45.16079,Known Species 216
82.47838,-44.21193,Known Species 216
81.96807,-43.215755,Known Species 216
84.10045,-44.083282,Known Species 216
82.201,-43.210712,Known Species 216
83.166306,-44.630054,Known Species 216
82.50439,-43.826065,Known Species 216
83.277664,-43.502934,Known Species 216
81.99981,-44.300674,Known Species 216
83.86154,-44.288853,Known Species 216
83.730896,-45.08318,Known Species 216
82.029305,-45.099148,Known Species 216
82.55982,-44.867523,Known Species 216
83.22375,-43.391384,Known Species 216
81.64065,-44.86156,Known Species 216
82.679436,-42.919334,Known Species 216
82.700584,-42.940693,Known Species 216
82.3311,-44.090214,Known Species 216
81.5178,-44.919773,Known Species 216
83.339516,-43.625492,Known Species 216
82.70473,-44.63736,Known Species 216
81.94655,-45.177578,Known Species 216
81.74035,-44.111694,Known Species 216
82.13067,-43.714428,Known Species 216
82.899864,-43.191967,Known Species 216
82.33962,-43.5972,Known Species 216
82.49056,-45.151875,Known Species 216
82.84259,-44.669685,Known Species 216
84.03879,-44.240097,Known Species 216
81.97074,-43.371944,Known Species 216
83.97854,-43.985016,Known Species 216
81.79849,-44.017826,Known Species 216
82.86113,-42.835644,Known Species 216
81.972115,-44.15354,Known Species 216
81.22151,-44.013813,Known Species 216
83.06034,-43.706924,Known Species 216
81.92168,-43.08684,Known Species 216
82.0158,-44.63902,Known Species 216
81.90659,-42.64033,Known Species 216
81.92669,-44.25844,Known Species 216
82.44661,-43.41847,Known Species 216
81.94505,-43.78134,Known Species 216
82.4837,-44.805313,Known Species 216
82.36417,-44.022667,Known Species 216
83.71051,-44.768883,Known Species 216
83.481865,-44.367985,Known Species 216
83.390114,-43.630524,Known Species 216
82.40967,-43.98523,Known Species 216
82.91953,-44.554035,Known Species 216
82.082855,-45.20301,Known Species 216
82.42659,-44.354465,Known Species 216
83.36207,-43.822426,Known Species 216
83.46654,-44.748898,Known Species 216
83.57808,-43.374084,Known Species 216
81.53125,-44.164074,Known Species 216
83.43633,-44.356125,Known Species 216
82.84606,-44.63706,Known Species 216
83.7137,-43.533443,Known Species 216
81.59716,-43.425854,Known Species 216
81.78068,-43.672775,Known Species 216
83.16526,-43.7136,Known Species 216
82.53757,-45.00492,Known Species 216
82.54546,-43.683838,Known Species 216
83.61902,-44.882294,Known Species 216
83.43055,-44.76446,Known Species 216
82.36652,-43.745586,Known Species 216
81.99527,-45.170963,Known Species 216
83.01544,-44.6379,Known Species 216
81.358345,-44.888344,Known Species 216
83.74905,-43.838776,Known Species 216
82.63685,-44.320606,Known Species 216
82.85759,-42.921524,Known Species 216
82.63312,-44.995003,Known Species 216
82.68386,-42.803154,Known Species 216
82.40336,-44.362305,Known Species 216
82.63544,-43.463856,Known Species 216
82.7389,-44.346092,Known Species 216
81.49935,-45.0964,Known Species 216
83.48293,-45.112034,Known Species 216
81.612564,-43.61263,Known Species 216
81.96619,-45.148327,Known Species 216
3.781618,61.773216,Known Species 217
3.5619895,60.3166,Known Species 217
5.1196704,62.003082,Known Species 217
3.7646244,62.630516,Known Species 217
4.0006037,60.2238,Known Species 217
3.3390162,62.38052,Known Species 217
4.9071674,62.09721,Known Species 217
4.902175,60.45315,Known Species 217
3.3728158,60.3485,Known Species 217
3.7929587,62.330627,Known Species 217
4.6827364,60.54641,Known Species 217
3.4046226,60.26402,Known Species 217
4.6007185,62.193188,Known Species 217
3.8515182,61.08034,Known Species 217
4.8170476,61.483585,Known Species 217
3.8779173,61.469795,Known Species 217
4.802867,61.225517,Known Species 217
4.8340096,60.955185,Known Species 217
3.2979786,60.205017,Known Species 217
4.0178566,62.588253,Known Species 217
4.0997634,62.52557,Known Species 217
3.2656298,61.874092,Known Species 217
3.745097,60.45687,Known Species 217
3.253325,60.868668,Known Species 217
4.3593025,62.57938,Known Species 217
5.3071885,62.097397,Known Species 217
5.278386,62.12589,Known Species 217
5.1936493,62.079285,Known Species 217
4.8850155,61.403435,Known Species 217
3.8081868,60.233578,Known Species 217
4.0603456,60.365788,Known Species 217
3.5975573,60.506783,Known Species 217
4.4316726,61.68138,Known Species 217
3.7623355,61.650208,Known Species 217
4.6796017,60.640564,Known Species 217
4.8015842,61.216095,Known Species 217
3.8223047,61.080063,Known Species 217
3.112932,61.1413,Known Species 217
4.542746,61.589806,Known Species 217
4.9040112,62.007816,Known Species 217
3.2081437,60.856903,Known Species 217
3.3671393,61.647793,Known Species 217
5.138136,60.645424,Known Species 217
4.9791017,62.754845,Known Species 217
2.5801823,60.78471,Known Species 217
3.8350213,61.62094,Known Species 217
3.688512,60.098988,Known Species 217
4.94607,60.54145,Known Species 217
3.9926891,62.33455,Known Species 217
3.1287117,62.213226,Known Species 217
5.00067,61.46389,Known Species 217
3.372256,62.359066,Known Species 217
4.896816,60.737053,Known Species 217
4.560464,60.630516,Known Species 217
5.4641504,61.176224,Known Species 217
4.861229,61.803696,Known Species 217
3.5579274,60.296516,Known Species 217
4.892583,62.50333,Known Species 217
4.941432,61.17526,Known Species 217
4.232394,62.130802,Known Species 217
3.855834,60.265293,Known Species 217
4.8360176,61.101067,Known Species 217
4.261882,61.240364,Known Species 217
4.0796227,61.818554,Known Species 217
4.889663,62.11575,Known Species 217
4.9562416,62.155888,Known Species 217
4.895436,61.891384,Known Species 217
4.3444886,61.719215,Known Species 217
3.4152007,61.57984,Known Species 217
4.8715453,62.705547,Known Species 217
3.610827,62.160156,Known Species 217
5.0321975,61.824562,Known Species 217
3.72269,60.692516,Known Species 217
3.8157632,62.513416,Known Species 217
4.390313,61.873386,Known Species 217
2.9240015,60.620853,Known Species 217
4.7182956,60.86255,Known Species 217
4.2441773,62.723225,Known Species 217
2.7573874,60.730244,Known Species 217
5.4644313,62.038685,Known Species 217
4.130322,62.51326,Known Species 217
5.122763,62.035725,Known Species 217
3.538547,60.439648,Known Species 217
5.036539,60.85743,Known Species 217
3.570917,62.04607,Known Species 217
4.264023,60.310253,Known Species 217
5.0281506,61.035828,Known Species 217
3.8003776,60.362568,Known Species 217
4.781082,61.462215,Known Species 217
5.1094418,61.45463,Known Species 217
3.2166257,62.299923,Known Species 217
3.7038448,62.538258,Known Species 217
3.4266784,60.910233,Known Species 217
2.614804,60.961678,Known Species 217
4.9820757,61.563637,Known Species 217
4.055081,62.42819,Known Species 217
3.8462694,62.569633,Known Species 217
3.3885672,60.851982,Known Species 217
3.8744955,61.48159,Known Species 217
3.1447039,62.286137,Known Species 217
-19.23541,-55.378593,Known Species 218
-19.154339,-55.5074,Known Species 218
-20.069548,-54.163067,Known Species 218
-19.060259,-55.24626,Known Species 218
-21.008629,-54.601276,Known Species 218
-18.742619,-55.32993,Known Species 218
-19.521791,-56.168365,Known Species 218
-20.281023,-54.422848,Known Species 218
-20.463196,-53.40831,Known Species 218
-20.75277,-55.155243,Known Species 218
-20.666653,-54.03662,Known Species 218
-19.440372,-54.15104,Known Species 218
-20.669,-54.258533,Known Species 218
-20.43377,-54.43409,Known Species 218
-19.916435,-53.592396,Known Species 218
-20.10526,-53.55891,Known Species 218
-18.80734,-54.779118,Known Species 218
-20.536594,-53.5158,Known Species 218
-20.641916,-55.42675,Known Species 218
-18.766613,-55.343044,Known Species 218
-19.849176,-54.038567,Known Species 218
-20.186344,-55.393665,Known Species 218
-19.60383,-55.14062,Known Species 218
-20.139582,-54.016197,Known Species 218
-20.281012,-54.60082,Known Species 218
-20.937603,-55.849426,Known Species 218
-20.924585,-54.144207,Known Species 218
-19.43245,-54.884808,Known Species 218
-18.727268,-54.81957,Known Species 218
-19.962902,-55.78837,Known Species 218
-19.73227,-53.597195,Known Species 218
-18.952812,-54.431255,Known Species 218
-20.753149,-55.070026,Known Species 218
-20.15783,-55.19975,Known Species 218
-20.051132,-53.374615,Known Species 218
-19.570152,-54.85897,Known Species 218
-20.52987,-55.389595,Known Species 218
-19.555174,-55.28603,Known Species 218
-20.897856,-54.244625,Known Species 218
-20.998701,-55.453205,Known Species 218
-20.14977,-55.65825,Known Species 218
-18.711023,-54.87145,Known Species 218
-18.772345,-55.20536,Known Species 218
-20.368343,-54.448315,Known Species 218
-19.967909,-53.795,Known Species 218
-19.571428,-55.302223,Known Species 218
-20.831871,-53.55614,Known Species 218
-20.794754,-54.420895,Known Species 218
-19.775454,-54.547615,Known Species 218
-20.521519,-54.928177,Known Species 218
-20.86154,-53.61111,Known Species 218
-19.737417,-54.334652,Known Species 218
-19.699108,-54.806515,Known Species 218
-19.812243,-53.883366,Known Species 218
-19.867002,-56.026165,Known Species 218
-20.78105,-54.712982,Known Species 218
-19.428638,-55.65735,Known Species 218
-20.121944,-54.506145,Known Species 218
-21.176294,-53.54993,Known Species 218
-19.425339,-54.944714,Known Species 218
-19.509449,-55.391106,Known Species 218
-21.352137,-54.68932,Known Species 218
-20.154247,-54.395,Known Species 218
-19.268585,-54.313446,Known Species 218
-20.042055,-53.805775,Known Species 218
-19.846195,-54.376926,Known Species 218
-20.788895,-53.973724,Known Species 218
-20.593332,-54.18274,Known Species 218
-21.148075,-55.519478,Known Species 218
-20.248528,-55.820538,Known Species 218
-20.340279,-54.51158,Known Species 218
-20.14433,-55.935833,Known Species 218
-20.055199,-54.86449,Known Species 218
-19.129122,-55.110256,Known Species 218
-19.41026,-55.33463,Known Species 218
-19.257801,-55.363167,Known Species 218
-21.191984,-54.658978,Known Species 218
-20.82933,-54.577602,Known Species 218
-21.210281,-54.23853,Known Species 218
-20.23395,-54.788002,Known Species 218
-20.272047,-55.230896,Known Species 218
-20.998787,-55.45319,Known Species 218
-19.83642,-53.732002,Known Species 218
-19.701025,-56.087917,Known Species 218
-20.855738,-55.35074,Known Species 218
-20.342188,-55.357777,Known Species 218
-18.985294,-54.44652,Known Species 218
-19.39867,-55.674866,Known Species 218
-19.943861,-55.403477,Known Species 218
-20.54195,-54.98482,Known Species 218
-19.59319,-56.22244,Known Species 218
-19.086777,-55.732838,Known Species 218
-20.693075,-55.271267,Known Species 218
-19.595984,-56.062904,Known Species 218
-20.076805,-55.978294,Known Species 218
-19.379673,-55.50627,Known Species 218
-19.714302,-54.886375,Known Species 218
-21.044716,-54.67015,Known Species 218
-19.003252,-55.333347,Known Species 218
-19.845839,-55.037292,Known Species 218
-48.059696,38.384655,Known Species 219
-48.51177,37.963917,Known Species 219
-47.418697,38.995396,Known Species 219
-48.648884,38.262493,Known Species 219
-47.730476,39.16378,Known Species 219
-46.695755,38.271744,Known Species 219
-49.267902,37.589954,Known Species 219
-48.411854,37.28098,Known Species 219
-46.758385,37.81247,Known Species 219
-47.076622,38.496025,Known Species 219
-48.521614,38.112396,Known Species 219
-46.86076,38.38281,Known Species 219
-47.819756,37.65537,Known Species 219
-47.516827,39.13878,Known Species 219
-47.02855,36.97386,Known Species 219
-48.14765,37.322506,Known Species 219
-47.32694,37.490612,Known Species 219
-46.631252,38.490074,Known Species 219
-47.255398,37.154858,Known Species 219
-48.53643,37.20591,Known Species 219
-48.44042,38.9116,Known Species 219
-49.017525,38.629845,Known Species 219
-46.880413,39.15699,Known Species 219
-47.139423,37.061527,Known Species 219
-47.501434,37.77912,Known Species 219
-49.205482,37.53008,Known Species 219
-47.39474,39.204582,Known Species 219
-48.743176,37.182156,Known Species 219
-46.75051,38.18883,Known Species 219
-47.894924,39.541267,Known Species 219
-46.766865,37.92809,Known Species 219
-48.43285,37.39438,Known Species 219
-47.474762,39.21868,Known Species 219
-48.305683,37.42589,Known Species 219
-48.670517,38.346233,Known Species 219
-48.423634,38.003426,Known Species 219
-48.569096,38.206356,Known Species 219
-46.81786,37.40273,Known Species 219
-47.3828,39.31649,Known Species 219
-47.960423,37.256847,Known Species 219
-48.186333,39.27974,Known Species 219
-46.541626,38.017246,Known Species 219
-49.041485,37.438297,Known Species 219
-46.61536,38.835266,Known Species 219
-48.544395,38.683594,Known Species 219
-48.11667,37.76677,Known Species 219
-47.086998,38.446453,Known Species 219
-46.663727,37.603752,Known Species 219
-48.687263,38.20505,Known Species 219
-48.54618,38.49484,Known Species 219
-48.662437,37.872227,Known Species 219
-46.936787,38.526794,Known Species 219
-48.04368,38.309975,Known Species 219
-47.070282,38.899967,Known Species 219
-47.841095,39.21197,Known Species 219
-48.29102,37.564156,Known Species 219
-47.329464,37.51538,Known Species 219
-47.802402,37.52776,Known Species 219
-48.874928,38.646446,Known Species 219
-48.158367,38.522545,Known Species 219
-46.728,38.65007,Known Species 219
-48.510197,37.74823,Known Species 219
-48.00959,39.567444,Known Species 219
-48.628944,38.492672,Known Species 219
-47.731903,39.404285,Known Species 219
-47.588627,38.6974,Known Species 219
-47.45541,37.294964,Known Species 219
-47.43542,37.089264,Known Species 219
-48.179115,37.665665,Known Species 219
-47.16914,37.25845,Known Species 219
-47.472855,37.017097,Known Species 219
-48.04338,37.93845,Known Species 219
-47.322937,38.91891,Known Species 219
-48.99485,38.665707,Known Species 219
-46.832016,38.3763,Known Species 219
-48.027523,38.684525,Known Species 219
-48.254692,38.547684,Known Species 219
-47.003212,38.12721,Known Species 219
-47.49633,38.56073,Known Species 219
-48.37822,38.56524,Known Species 219
-48.629704,37.81133,Known Species 219
-47.51286,38.341255,Known Species 219
-47.017696,38.803097,Known Species 219
-47.510468,39.123196,Known Species 219
-46.561234,37.770935,Known Species 219
-47.89063,37.385773,Known Species 219
-47.28505,38.161545,Known Species 219
-46.803303,37.386112,Known Species 219
-46.82844,37.523514,Known Species 219
-48.22029,37.99405,Known Species 219
-48.042526,37.42862,Known Species 219
-48.616177,38.431885,Known Species 219
-48.518314,37.666557,Known Species 219
-47.06415,37.791866,Known Species 219
-48.15215,38.66881,Known Species 219
-46.704597,37.98088,Known Species 219
-46.56503,38.41075,Known Species 219
-46.88863,37.446617,Known Species 219
-47.357807,38.482193,Known Species 219
-47.99008,37.078255,Known Species 219
82.58837,3.591493,Known Species 220
82.88446,2.9985325,Known Species 220
83.74953,3.427357,Known Species 220
83.42197,2.6353328,Known Species 220
83.39352,2.167541,Known Species 220
83.93367,4.2406783,Known Species 220
84.47995,4.4539976,Known Species 220
83.68067,3.4394567,Known Species 220
83.8372,3.832944,Known Species 220
82.57771,4.0752306,Known Species 220
84.28049,4.509896,Known Species 220
84.80728,3.4838693,Known Species 220
83.48957,3.4711905,Known Species 220
82.47498,3.2895982,Known Species 220
82.781364,3.4205365,Known Species 220
83.91918,4.7444515,Known Species 220
84.391884,4.262395,Known Species 220
84.565704,3.053634,Known Species 220
82.90857,3.746075,Known Species 220
83.78399,2.7974205,Known Species 220
83.85469,4.2194138,Known Species 220
84.70204,2.4168057,Known Species 220
83.13929,3.0431526,Known Species 220
82.98375,3.915844,Known Species 220
83.95868,2.3859365,Known Species 220
82.83087,3.1807017,Known Species 220
84.14662,4.4845095,Known Species 220
82.69639,2.7322311,Known Species 220
84.39132,3.1071687,Known Species 220
83.553085,3.6270528,Known Species 220
83.46861,3.912766,Known Species 220
83.30352,2.216163,Known Species 220
82.692764,3.2842863,Known Species 220
84.131874,4.438827,Known Species 220
83.518394,2.0135345,Known Species 220
82.67015,3.6825395,Known Species 220
83.254906,3.1195178,Known Species 220
83.622955,4.156151,Known Species 220
83.752914,3.4128008,Known Species 220
84.24594,3.3375373,Known Species 220
84.62021,3.4101086,Known Species 220
82.57238,3.7311435,Known Species 220
83.57988,3.3785937,Known Species 220
83.13702,3.0884938,Known Species 220
84.013145,3.7001662,Known Species 220
83.84308,4.9025583,Known Species 220
83.127846,3.7429385,Known Species 220
84.46379,4.1045246,Known Species 220
84.58111,3.797557,Known Species 220
84.50616,2.4222007,Known Species 220
82.6813,3.589043,Known Species 220
83.3988,4.603833,Known Species 220
84.985825,3.745146,Known Species 220
84.051216,3.2058108,Known Species 220
84.73341,4.0626626,Known Species 220
83.985634,4.224109,Known Species 220
83.22261,2.1896496,Known Species 220
82.59684,3.6730416,Known Species 220
83.29757,4.1441727,Known Species 220
84.67307,3.287092,Known Species 220
83.04291,2.881164,Known Species 220
83.668976,4.732208,Known Species 220
83.49911,2.0136755,Known Species 220
84.18388,2.5616064,Known Species 220
83.6685,2.6862388,Known Species 220
83.64539,3.4516385,Known Species 220
84.635895,3.2964866,Known Species 220
84.48944,4.269733,Known Species 220
83.50612,2.7670746,Known Species 220
82.94104,2.539582,Known Species 220
83.905174,2.5826223,Known Species 220
83.037315,2.0658653,Known Species 220
83.593704,3.970723,Known Species 220
83.91798,3.085879,Known Species 220
82.46116,4.0484815,Known Species 220
84.4453,3.7512398,Known Species 220
84.27026,2.4686518,Known Species 220
83.032074,3.8396988,Known Species 220
84.72047,2.3628318,Known Species 220
83.45124,4.297127,Known Species 220
83.767105,2.0391564,Known Species 220
84.865005,3.9298184,Known Species 220
84.365616,3.2084262,Known Species 220
82.88872,2.6299286,Known Species 220
82.99245,2.1924238,Known Species 220
84.28492,3.1880634,Known Species 220
82.98941,3.8662417,Known Species 220
83.11335,2.568908,Known Species 220
84.65016,3.3592327,Known Species 220
84.4895,2.5622256,Known Species 220
83.452866,3.6621878,Known Species 220
84.16672,4.236694,Known Species 220
84.65546,4.0626273,Known Species 220
84.32433,4.4929695,Known Species 220
83.23895,4.3747315,Known Species 220
83.097786,2.2721193,Known Species 220
84.50079,3.9969904,Known Species 220
83.46437,3.5080893,Known Species 220
84.381134,3.9192069,Known Species 220
83.95093,3.0310442,Known Species 220
-23.20568,63.30896,Known Species 221
-23.725843,61.026993,Known Species 221
-23.263453,63.525986,Known Species 221
-24.3596,62.837482,Known Species 221
-23.528023,62.47598,Known Species 221
-24.427572,62.426632,Known Species 221
-24.793901,61.430588,Known Species 221
-23.688858,60.971867,Known Species 221
-24.934872,62.388786,Known Species 221
-22.797533,62.866302,Known Species 221
-22.901403,62.304413,Known Species 221
-23.389877,62.72335,Known Species 221
-23.706902,63.20895,Known Species 221
-24.668257,62.387505,Known Species 221
-23.747057,62.675747,Known Species 221
-24.295113,63.34802,Known Species 221
-22.982706,63.42868,Known Species 221
-23.840843,63.556107,Known Species 221
-23.134645,61.470036,Known Species 221
-24.482086,63.152584,Known Species 221
